Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2015,160151,Clargran,501-515 N. Clark St.,60654,NEAR NORTH SIDE,Hotel,343240,2013,1,42,18067639,23918101,,,,122.3,238.5,123.7,238.3,4900,14.3,41.891371999999997,-87.631065000000007,"(41.891371999999997, -87.631065000000007)"
2015,159560,Eugenie Terrace,1730 N Clark Street,60614,LINCOLN PARK,Multifamily Housing,621923,1987,1,26,18097224,39630998,,,,92.8,158.30000000000001,96,160.69999999999999,5741,9.199999999999999,41.91378263,-87.633840390000003,"(41.91378263, -87.633840390000003)"
2015,103640,One North LaSalle,1 N. LaSalle,60602-3902,LOOP,Office,501904,1932,1,85,18137895,19407677,,,,74.8,154.1,77.400000000000006,155.9,4675,9.300000000000001,41.882323300000003,-87.632004300000006,"(41.882323300000003, -87.632004300000006)"
2015,159800,Metropolitan Condominiums,5320 N Sheridan Road,60640,EDGEWATER,Multifamily Housing,370000,1984,1,7,18154013,4824900,,,,62.1,167.8,64.099999999999994,173.5,3904,10.6,41.979271480000001,-87.655513729999996,"(41.979271480000001, -87.655513729999996)"
2015,131375,"BAI Century, LLC",2828 N. Clark St.,60657,LAKE VIEW,Enclosed Mall,171000,1925,1,,18178959,9406368,,,,161.30000000000001,391.6,164.4,394.8,4152,24.3,41.933771190000002,-87.646322940000005,"(41.933771190000002, -87.646322940000005)"
2015,101686,Harlem-Foster Shopping Center,7240 West Foster Avenue,60656,NORWOOD PARK,Strip Mall,273613,1958,30,,18203515,15646196,,,,123.7,268.89999999999998,124.6,269.5,4488,16.399999999999999,41.974578000000001,-87.808091000000005,"(41.974578000000001, -87.808091000000005)"
2015,243199,Montgomery on Superior Condominium Association,500 W. Superior,60654,NEAR NORTH SIDE,Multifamily Housing,403260,2005,1,6,18233083,28837977,,,,116.7,217.1,121,221.1,5195,12.9,41.895874030000002,-87.642264269999998,"(41.895874030000002, -87.642264269999998)"
2015,252054,"Rockefeller,Mitchell,Reynolds,Hutchinson,Zoology,Erman,Mandel,Oriental,Pres.Home",5850 South Woodlawn Avenue,60637,HYDE PARK,College/University,351843,1928,9,,18291128,2739450,29788389,1304480,,148.1,277,151.30000000000001,280.3,5867,16.7,41.789211639999998,-87.596435299999996,"(41.789211639999998, -87.596435299999996)"
2015,158316,Hard Rock Hotel,230 N Michigan Ave,60601,LOOP,Hotel,399000,1929,1,42,18309730,22007699,,,,101,202,103.8,204.1,4848,12.1,41.886604810000001,-87.625005150000007,"(41.886604810000001, -87.625005150000007)"
2015,119629,#380 Lincoln Park,2746 N. Clybourn Avenue,60614,LINCOLN PARK,Wholesale Club/Supercenter,142374,2001,1,5,18581841,11510921,,,,211.4,494.7,215.2,497.7,4345,30.5,41.931307570000001,-87.677370640000007,"(41.931307570000001, -87.677370640000007)"
2015,160322,210 N. Wells,210 N. Wells,60606,LOOP,Multifamily Housing,387842,2011,1,3,18640186,20195173,,,,100.1,205.6,100.3,206.1,4818,12.4,41.886028000000003,-87.633976000000004,"(41.886028000000003, -87.633976000000004)"
2015,244840,235 W. Van Buren Condo Association,235 W Van Buren,60607,LOOP,Multifamily Housing,801360,2009,1,64,18788222,40129167,,10944960,,87.2,139.9,89.5,143,,,41.876261679999999,-87.635721820000001,"(41.876261679999999, -87.635721820000001)"
2015,101850,One East Wacker,One East Wacker Drive,60601,LOOP,Office,688275,1962,1,95,18866688,26461229,,,,65.900000000000006,126.4,68.900000000000006,129.69999999999999,5196,7.5,41.886530350000001,-87.627542489999996,"(41.886530350000001, -87.627542489999996)"
2015,244592,Museum Park Place South,1901 S. Calumet Ave,60616,NEAR SOUTH SIDE,Multifamily Housing,537033,2009,1,53,18953063,6644824,,,,47.7,123.8,48.1,123.3,4161,7.7,41.856221959999999,-87.618640819999996,"(41.856221959999999, -87.618640819999996)"
2015,101492,Wright College,4300 North Narragansett,60634,DUNNING,College/University,544380,1993,4,,18983573,,,,,34.9,109.5,33.9,106.5,3814,7,41.958130429999997,-87.789580119999997,"(41.958130429999997, -87.789580119999997)"
2015,165143,Chicago Historical Society,1601 N Clark Street,60614,LINCOLN PARK,Museum,270160,1932,1,,18989070,23841000,,,,158.5,313.10000000000002,159.9,314.5,5074,18.8,41.912002579999999,-87.631506490000007,"(41.912002579999999, -87.631506490000007)"
2015,244826,Park Tower Condominium Association,5415 N. Sheridan Rd.,60640,EDGEWATER,Multifamily Housing,862821,1971,1,53,18991079,53334815,,,,83.8,134,87.9,138.30000000000001,6648,7.7,41.980300049999997,-87.654456069999995,"(41.980300049999997, -87.654456069999995)"
2015,239739,1212 Lake Shore Drive Condominium,1212 N Lake Shore Drive,60610,NEAR NORTH SIDE,Multifamily Housing,381912,1969,1,23,19050708,3878432,,,,60,167.3,62.7,173.8,4034,10.6,41.904561870000002,-87.625502690000005,"(41.904561870000002, -87.625502690000005)"
2015,244600,One Museum Park West Condominium Association,1201 S Prairie Ave,60605,NEAR SOUTH SIDE,Multifamily Housing,496775,2008,1,23,19086462,28417943,,,,95.6,180.7,99.5,185.6,5344,10.8,41.867122109999997,-87.621622419999994,"(41.867122109999997, -87.621622419999994)"
2015,174221,025110 - Stony Island Plaza,1617-1754 E 95th St,60617,SOUTH DEERING,Strip Mall,189931,1999,8,,19132149,48000,,,,101,316.60000000000002,101,316.60000000000002,3846,20.3,41.721235200000002,-87.584273609999997,"(41.721235200000002, -87.584273609999997)"
2015,101943,303 West Madison,303 West Madison,60606,LOOP,Office,345450,1987,1,85,19324838,,,,,55.9,175.7,55.9,175.7,3883,11.2,41.881912919999998,-87.63561095,"(41.881912919999998, -87.63561095)"
2015,128292,Dunning Square,6408-6450 West Irving Park,60634,DUNNING,Mixed Use Property,128268,1963,1,,19364414,1514442,,,,162.80000000000001,486.4,162.80000000000001,486.4,3971,31,41.953979449999999,-87.786611769999993,"(41.953979449999999, -87.786611769999993)"
2015,159537,Chicago Magnificent Mile Dbtree,300 E. Ohio Street,60611,NEAR NORTH SIDE,Hotel,316063,1976,1,40,19600504,13813300,,,,105.7,240.6,107.6,244.3,4672,14.8,41.892795649999996,-87.619806519999997,"(41.892795649999996, -87.619806519999997)"
2015,250124,Albert Merritt Billings,950 East 59th St.,60637,HYDE PARK,Office,488322,1927,1,84,19625237,,15104100,,,71.099999999999994,163.4,73.400000000000006,166.1,4946,10.1,41.787764000000003,-87.602284999999995,"(41.787764000000003, -87.602284999999995)"
2015,243596,Imperial Towers Condominium,4250 N Marine Dr,60613,UPTOWN,Multifamily Housing,1126000,1962,1,48,19632989,80026462,,,,88.5,129.4,92.8,133.9,8195,7.3,41.960300969999999,-87.647524050000001,"(41.960300969999999, -87.647524050000001)"
2015,160454,River North Park,320 West Illinois St.,60654,NEAR NORTH SIDE,Multifamily Housing,461526,1985,1,30,19885470,5023501,,,,54,146.69999999999999,55.1,149.9,4262,9.199999999999999,41.890777999999997,-87.636431000000002,"(41.890777999999997, -87.636431000000002)"
2015,160284,1251/1255 S. Michigan,1251/1255 S. Michigan Avenue,60605,NEAR SOUTH SIDE,Multifamily Housing,618708,2006,2,19,19887743,38545252,,,,94.4,166.3,97.1,168.6,6043,9.800000000000001,41.86623341,-87.623623730000006,"(41.86623341, -87.623623730000006)"
2015,244809,Malibu Condominium,6007 N. Sheridan Rd.,60660,EDGEWATER,Multifamily Housing,510600,1969,1,72,20169758,,,,,39.5,124,39.700000000000003,124.8,4052,7.9,41.991236579999999,-87.654631140000006,"(41.991236579999999, -87.654631140000006)"
2015,102455,Harper Center (Booth School),5807 South Woodlawn Ave.,60637,HYDE PARK,College/University,419312,2004,1,,20304754,721900,20739505,,,99.6,213.4,100.3,213.2,5495,13.1,41.789140400000001,-87.595552490000003,"(41.789140400000001, -87.595552490000003)"
2015,158646,Lincoln Park 2550 Condominium Association,2550 N Lakeview Avenue,60614,LINCOLN PARK,Multifamily Housing,993624,2012,1,96,20360919,19218081,,,,39.799999999999997,84.7,40.9,85.8,5112,5.1,41.929099010000002,-87.639267189999998,"(41.929099010000002, -87.639267189999998)"
2015,101891,224 South Michigan Avenue,224 South Michigan Avenue,60604,LOOP,Office,412504,1904,1,90,20375792,8607624,,,,70.3,177,71.900000000000006,177.8,4551,11,41.878624049999999,-87.624890660000005,"(41.878624049999999, -87.624890660000005)"
2015,175850,Whole Foods KBS,1550 N. Kingsbury St.,60642,NEAR NORTH SIDE,Supermarket/Grocery Store,120372,2009,1,54,20385608,18800179,,,,325.5,695.8,331.5,702,5094,42.3,41.908563800000003,-87.652801940000003,"(41.908563800000003, -87.652801940000003)"
2015,173925,Hinds Laboratory,5734 South Ellis Avenue,60637,HYDE PARK,Laboratory,131381,1969,1,,20401024,,20109275,6948000,,361.2,724.6,360.1,721,5800,44.1,41.79028177,-87.601671260000003,"(41.79028177, -87.601671260000003)"
2015,101913,Chicago Transit Authority - 567 W Lake Street,567 W. Lake Street,60661,NEAR WEST SIDE,Office,434052,2004,1,86,20515796,7156932,,,,63.8,165.7,64.900000000000006,166.9,4502,10.4,41.88528144,-87.642348290000001,"(41.88528144, -87.642348290000001)"
2015,101950,332 Property LLC,332 South Michigan Ave.,60604,LOOP,Office,529401,1910,1,,20600196,27984560,,,,91.8,177.7,95.4,181.5,5625,10.6,41.877249169999999,-87.624703400000001,"(41.877249169999999, -87.624703400000001)"
2015,160082,Hilton Chicago O'Hare Airport,10000 W OHARE DR,60666,OHARE,Hotel,515556,1970,1,17,20648946,19771600,,77719994,10359000,249.2,341,245.2,337,9983,19.399999999999999,41.977617000000002,-87.904210000000006,"(41.977617000000002, -87.904210000000006)"
2015,160296,The Pavilion,5441 N. East River Road,60656,OHARE,Multifamily Housing,1072297,1992,5,57,20708056,69642155,,,,84.3,128.80000000000001,84.8,129.1,7860,7.3,41.978296219999997,-87.843155499999995,"(41.978296219999997, -87.843155499999995)"
2015,172610,"Riverpoint Owner, LLC",1730 W Fullerton Ave,60654,LINCOLN PARK,Other,202142,1988,3,,20840776,4381700,,,,124.8,346.5,124.8,346.5,4420,21.9,41.926366229999999,-87.672782549999994,"(41.926366229999999, -87.672782549999994)"
2015,251992,United Airlines Reservation Center,11555 W Touhy Ave,60666,OHARE,Office,122360,1989,1,,20979033,4978489,,,,212.1,581.1,212.8,581.70000000000005,4479,36.6,42.008383000000002,-87.905562000000003,"(42.008383000000002, -87.905562000000003)"
2015,159416,AMLI 900,900 South Clark,60605,LOOP,Multifamily Housing,480050,2008,1,33,21045175,7204020,,,,58.8,153.4,60.3,157.69999999999999,4611,9.6,41.870330289999998,-87.631014460000003,"(41.870330289999998, -87.631014460000003)"
2015,103601,120 South LaSalle Street Building,120 South LaSalle Street,60603,LOOP,Office,760892,1929,1,91,21065221,17437439,,11482548,,65.7,126.1,67,127.7,5764,7.6,41.880353589999999,-87.632805860000005,"(41.880353589999999, -87.632805860000005)"
2015,103766,640 N LaSalle,640 N LaSalle Dr,60654,NEAR NORTH SIDE,Office,282343,1969,1,68,21248769,3319520,,,,87,248.7,88.1,250.9,4446,15.7,41.893614890000002,-87.633421510000005,"(41.893614890000002, -87.633421510000005)"
2015,160283,The Streeter,345 E Ohio St,60611,NEAR NORTH SIDE,Multifamily Housing,784293,2006,1,46,21352603,32102012,,,,68.2,128.5,70,129.30000000000001,5995,7.6,41.892250599999997,-87.619087649999997,"(41.892250599999997, -87.619087649999997)"
2015,244534,One Museum Park East Condominium Association,1211 S. Prairie Private,60605,NEAR SOUTH SIDE,Multifamily Housing,952287,2008,1,72,21361160,41952028,,,,66.5,116.7,69,119.3,6520,6.8,41.866194129999997,-87.621216039999993,"(41.866194129999997, -87.621216039999993)"
2015,100001,Presence SMEMC St Elizabeth Campus,1431 North Claremont Ave,60622,WEST TOWN,Hospital (General Medical & Surgical),309056,1928,1,80,21544439,38676396,,,,194.9,350.3,197.5,351.5,6383,20.7,41.907435880000001,-87.685380170000002,"(41.907435880000001, -87.685380170000002)"
2015,101971,Corboy Law Center,25 E. Pearson St.,60611,NEAR NORTH SIDE,College/University,306560,2004,1,,21553969,8037100,,,,96.5,248.3,97.9,248.2,4757,15.5,41.897139000000003,-87.627089139999995,"(41.897139000000003, -87.627089139999995)"
2015,160262,Dearborn Homes,2960 S. FEDERAL STREET,60616,DOUGLAS,Multifamily Housing,706989,1950,16,23,21941780,57740098,,,,112.7,183.2,114.5,185,7475,10.6,41.840180519999997,-87.629322459999997,"(41.840180519999997, -87.629322459999997)"
2015,158142,Lake Shore Plaza,445 East Ohio Street,60611,NEAR NORTH SIDE,Multifamily Housing,470318,1985,1,6,22022853,20209179,,,,89.8,192.1,93,197.7,5498,11.7,41.892240620000003,-87.616272230000007,"(41.892240620000003, -87.616272230000007)"
2015,101878,200 West Jackson Boulevard Building,200 West Jackson Blvd.,60606,LOOP,Office,545162,1971,1,79,22229555,22591625,,7564392,,96.1,185.4,98,187.4,6065,11.1,41.878436720000003,-87.634100239999995,"(41.878436720000003, -87.634100239999995)"
2015,101784,Auditorium Building,430 S. Michigan Ave,60605,LOOP,College/University,598474,1889,1,,22247700,11096365,,,,55.7,136.19999999999999,57.6,138.69999999999999,5059,8.5,41.876032870000003,-87.625190660000001,"(41.876032870000003, -87.625190660000001)"
2015,244017,River Plaza,405 North Wabash Ave,60611,NEAR NORTH SIDE,Multifamily Housing,734298,1976,1,42,22335477,44802017,,,,91.4,159.6,95,162.69999999999999,6867,9.4,41.888883450000002,-87.626439169999998,"(41.888883450000002, -87.626439169999998)"
2015,244102,River City - 800 South Wells,800 South Wells,60607,LOOP,Multifamily Housing,991722,1986,1,87,22353319,27153760,,,,49.9,99.5,51.9,101.6,5933,6,41.871418970000001,-87.63422224,"(41.871418970000001, -87.63422224)"
2015,158739,Pensacola,4334 N Hazel St,60613,UPTOWN,Multifamily Housing,444928,1981,1,9,22427233,,,,,55.9,164,,,4506,10.1,41.961301419999998,-87.653040050000001,"(41.961301419999998, -87.653040050000001)"
2015,101851,150-160 E. Huron,150-160 E. Huron,60611,NEAR NORTH SIDE,Hotel,359801,1972,1,21,22436087,28762217,,,,142.30000000000001,279.7,145.30000000000001,282.89999999999998,6035,16.8,41.895216570000002,-87.623174039999995,"(41.895216570000002, -87.623174039999995)"
2015,103739,20 North Clark Street - 2821,20 North Clark Street,60602,LOOP,Office,433246,1981,1,82,22523161,1368994,,,,55.1,166.6,56.3,170.2,4598,10.6,41.88230282,-87.631176749999995,"(41.88230282, -87.631176749999995)"
2015,103611,Clark-Adams,105 W. Adams,60603,LOOP,Office,490273,1927,1,64,22558895,29913201,,,,107,208.5,111.7,213.2,6121,12.5,41.879395000000002,-87.630985999999993,"(41.879395000000002, -87.630985999999993)"
2015,102452,Regenstein Library,1100 East 57th Street,60637,HYDE PARK,Library,604950,1971,1,,22832234,,46320043,16845962,,142.19999999999999,238.5,141.5,238,8551,14.1,41.792213070000003,-87.599949809999998,"(41.792213070000003, -87.599949809999998)"
2015,252066,The Park Monroe Condominium Homes Association,65 E. Monroe St. ,60603,LOOP,Multifamily Housing,480820,2009,1,12,23020757,4418950,,,,57.1,160,58.9,164.9,4860,10.1,41.880771000000003,-87.625597999999997,"(41.880771000000003, -87.625597999999997)"
2015,119422,"939 North Avenue Collection,LLC",913- 949 9 W. North Avenue,60642,NEAR NORTH SIDE,Mixed Use Property,219651,2002,1,,23170240,,,,,105.5,331.2,105.5,331.2,4655,21.2,41.910834999999999,-87.651759999999996,"(41.910834999999999, -87.651759999999996)"
2015,250150,Reid Murdoch Center,315-331 N. LaSalle,60654,NEAR NORTH SIDE,Office,335281,1912,1,40,23270911,21957088,,,,134.9,286.7,138.80000000000001,290.8,5842,17.399999999999999,41.888100680000001,-87.63181582,"(41.888100680000001, -87.63181582)"
2015,156840,One Superior Place,1 W Superior St.,60654,NEAR NORTH SIDE,Multifamily Housing,657140,1999,1,57,23297180,38582021,,,,94.2,173,97.7,176.7,7687,11.7,41.89526506,-87.628989369999999,"(41.89526506, -87.628989369999999)"
2015,160321,Coast at Lakeshore East,345 E. Wacker Drive,60601,LOOP,Multifamily Housing,574065,2013,1,,23322692,19672799,,,,74.900000000000006,163.6,76.5,164.7,5731,10,41.887248280000001,-87.618546100000003,"(41.887248280000001, -87.618546100000003)"
2015,250056,Whitney Youn-CPS,211 S LAFLIN ST,60607,NEAR WEST SIDE,K-12 School,430443,1975,1,13,23385422,40552702,,,,148.5,269.5,154.4,275.60000000000002,6852,15.9,41.87825891,-87.663662099999996,"(41.87825891, -87.663662099999996)"
2015,103759,Headquarters,547 W. Jackson Blvd.,60661,NEAR WEST SIDE,Office,347691,1922,1,58,23486069,9864585,,,,95.9,241.9,97.9,243,5243,15.1,41.878003,-87.641470999999996,"(41.878003, -87.641470999999996)"
2015,125859,730 Michigan Avenue,730 North Michigan Avenue,60611,NEAR NORTH SIDE,Other - Mall,228000,1997,1,,23565343,3189231,,,,117.3,339.2,117.3,339.2,4904,21.5,41.8960297,-87.624307729999998,"(41.8960297, -87.624307729999998)"
2015,250121,St Bernard Hospital,326 West 64th St,60621,ENGLEWOOD,Hospital (General Medical & Surgical),353240,1904,1,79,23579431,62614306,,,,244,395.7,243.5,394.3,8063,22.8,41.778541410000003,-87.633617299999997,"(41.778541410000003, -87.633617299999997)"
2015,103721,The Rookery Building,209 S. LaSalle,60604,LOOP,Office,337879,1886,1,72,23765184,,,,,70.3,220.9,71.099999999999994,223.4,4775,14.1,41.879085230000001,-87.631822,"(41.879085230000001, -87.631822)"
2015,100438,Palmolive Building Condominium Association,913 921 N Michigan Ave.,60611,NEAR NORTH SIDE,Multifamily Housing,397200,1929,1,11,23777628,25406334,,,,123.8,255.1,126,257.39999999999998,6127,15.4,41.899794999999997,-87.624109000000004,"(41.899794999999997, -87.624109000000004)"
2015,251234,100 E Huron CA,100 E. Huron Street,60611,NEAR NORTH SIDE,Multifamily Housing,454180,1991,1,8,23939104,4689800,,,,63,176.3,65.099999999999994,182.3,5059,11.1,41.894958000000003,-87.625332,"(41.894958000000003, -87.625332)"
2015,244593,111 E Chestnut Condominium Association,111 E. Chestnut,60611,NEAR NORTH SIDE,Multifamily Housing,588000,1970,1,31,23953294,9925131,,,,57.6,145.6,59.4,149.9,5340,9.1,41.897982759999998,-87.625223849999998,"(41.897982759999998, -87.625223849999998)"
2015,241820,Park Millennium Condominium Association.,222 N. Columbus Drive,60601,LOOP,Multifamily Housing,707111,2002,1,18,24305570,35681306,,,,84.8,160.9,88,164.3,6779,9.6,41.886581110000002,-87.621525610000006,"(41.886581110000002, -87.621525610000006)"
2015,101676,O'Hare Plaza I,8725-45 W. Higgins Road,60631,OHARE,Office,538105,1969,1,89,24407350,17357999,,,,77.599999999999994,176.3,78,176.7,5826,10.8,41.986811439999997,-87.844644619999997,"(41.986811439999997, -87.844644619999997)"
2015,102332,Truman College,1145 West Wilson Ave,60640,UPTOWN,College/University,954142,1976,3,,24616253,23095355,,,,50,106.4,52.1,108.6,6172,6.5,41.964533799999998,-87.659006590000004,"(41.964533799999998, -87.659006590000004)"
2015,101924,"018110 - Union Tower, LLC",550 West Van Buren,60607,NEAR WEST SIDE,Office,362262,2001,1,91,24717084,,,,,68.2,214.2,68.8,215.9,4966,13.7,41.876786000000003,-87.641142000000002,"(41.876786000000003, -87.641142000000002)"
2015,101827,Burnham Center,111 West Washington,60602,LOOP,Office,558398,1914,1,82,24857178,18172719,,,,77.099999999999994,173.9,79.400000000000006,175.7,5959,10.7,41.883223430000001,-87.631440720000001,"(41.883223430000001, -87.631440720000001)"
2015,158287,5999-Westin Chicago River North,320 North Dearborn Ave,60610,NEAR NORTH SIDE,Hotel,437948,1987,1,49,24926315,9471400,,,,78.5,201.4,79.099999999999994,202.9,5511,12.6,41.907570999999997,-87.630092000000005,"(41.907570999999997, -87.630092000000005)"
2015,250149,216 West Jackson,216 W Jackson,60624,LOOP,Office,175922,1920,1,19,25234521,,,,,143.5,450.4,,,5070,28.8,41.878433680000001,-87.634498550000004,"(41.878433680000001, -87.634498550000004)"
2015,103733,International Tower,8550 W. Bryn Mawr,60631,OHARE,Office,310839,1969,1,58,25238445,,,,,81.2,255,81.2,255,5071,16.3,41.981082999999998,-87.840286000000006,"(41.981082999999998, -87.840286000000006)"
2015,250009,Malcolm X College,1900 West Van Buren Street,60612,NEAR WEST SIDE,College/University,541575,1971,1,,25403152,29511031,,,,101.4,204.5,105.5,208.1,6671,12.3,41.876251000000003,-87.674126999999999,"(41.876251000000003, -87.674126999999999)"
2015,101912,550 West Washington,550 West Washington,60661,NEAR WEST SIDE,Office,392503,2000,1,88,25425316,,,,,64.8,203.4,64.900000000000006,203.9,5108,13,41.88353377,-87.641669699999994,"(41.88353377, -87.641669699999994)"
2015,232398,The Carlyle Condominium Association,1040 N. Lake Shore Drive,60611,NEAR NORTH SIDE,Multifamily Housing,502995,1966,1,10,25455564,10313361,,,,71.099999999999994,180.4,72.5,184.8,5662,11.3,41.902005860000003,-87.624719819999996,"(41.902005860000003, -87.624719819999996)"
2015,101038,2111 W. Roosevelt Rd.,2111 W. Roosevelt Rd.,60608,NEAR WEST SIDE,Office,458947,2006,1,94,25580143,13255186,,,70696,84.8,205.5,86.6,206.7,5849,12.7,41.865784009999999,-87.679793129999993,"(41.865784009999999, -87.679793129999993)"
2015,101935,500 N Michigan,500 N Michigan,60611,NEAR NORTH SIDE,Office,391248,1968,1,70,25591058,,,,,65.400000000000006,205.4,67.8,213,5142,13.1,41.891171309999997,-87.624697119999993,"(41.891171309999997, -87.624697119999993)"
2015,250001,120 North LaSalle,120 North LaSalle Street,60602,LOOP,Office,477123,1991,1,80,25705950,,,,,53.9,169.2,55.3,173.7,5165,10.8,41.883711320000003,-87.632487350000005,"(41.883711320000003, -87.632487350000005)"
2015,129459,Lurie Children's Stanley Manne Children's Research Institute,2430 N. Halsted Street,60614,LINCOLN PARK,Laboratory,102215,1992,1,,25706967,37905094,,,,622.29999999999995,1179.0999999999999,635.5,1187.5,7178,70.2,41.926514849999997,-87.649164229999997,"(41.926514849999997, -87.649164229999997)"
2015,159099,Sofitel Chicago Water Tower,20 East Chestnut,60611,NEAR NORTH SIDE,Hotel,377000,2002,1,14,25751985,34219801,,,,159.1,309.8,161,310.10000000000002,6992,18.5,41.898697339999998,-87.627312840000002,"(41.898697339999998, -87.627312840000002)"
2015,252035,The Bristol Condominium Association,57 East Delaware Place,60611,NEAR NORTH SIDE,Multifamily Housing,490146,1998,1,10,25774350,2884338,,,,58.5,171.3,60,175.9,5332,10.9,41.898912510000002,-87.626233499999998,"(41.898912510000002, -87.626233499999998)"
2015,234897,55 East Erie Condominium Association,55 East Erie Street,60611,NEAR NORTH SIDE,Multifamily Housing,458666,2003,1,11,25792120,18428340,,,,96.4,218.8,99.7,226,6161,13.4,41.893948340000001,-87.626119500000001,"(41.893948340000001, -87.626119500000001)"
2015,243920,Newberry Plaza Condominium Association,1030 N State Street,60610,NEAR NORTH SIDE,Multifamily Housing,758456,1970,1,8,25856020,49950189,,,,99.9,176.2,103.1,178.6,7848,10.3,41.901592710000003,-87.628902819999993,"(41.901592710000003, -87.628902819999993)"
2015,100179,Saint Anthony Hospital - Main Hospital,2875 West 19th Street,60623,SOUTH LAWNDALE,Hospital (General Medical & Surgical),239057,1897,1,44,25883466,41775015,,,,283,523.5,286.3,524.20000000000005,7419,31,41.85513555,-87.697840499999998,"(41.85513555, -87.697840499999998)"
2015,251957,Peck,5821 S. Drexel Ave.,60637,HYDE PARK,Laboratory,124893,1961,1,,25924847,,16942860,,,343.2,815,343.2,815,6334,50.7,41.781317000000001,-87.604346000000007,"(41.781317000000001, -87.604346000000007)"
2015,101841,122 Property LLC,122 S. Michigan Ave.,60604,LOOP,Office,512369,1910,1,52,26114500,36862435,,9218102,,140.9,253.6,145.9,259.5,7691,15,41.879910580000001,-87.624931520000004,"(41.879910580000001, -87.624931520000004)"
2015,101795,541 N. Fairbanks,541 North Fairbanks,60611,NEAR NORTH SIDE,Office,622883,1969,1,79,26143590,27498977,,,,86.1,178.1,89.2,181.3,6713,10.8,41.892216230000002,-87.619716580000002,"(41.892216230000002, -87.619716580000002)"
2015,158303,W Chicago Lakeshore,644 North Lake Shore Drive,60611,NEAR NORTH SIDE,Hotel,381382,1965,1,21,26175496,12197087,,,,100.6,249.1,102.5,252.4,5907,15.5,41.893905140000001,-87.615650909999999,"(41.893905140000001, -87.615650909999999)"
2015,243929,The ParkShore Condominium Association,195 North Harbor Drive,60601,LOOP,Multifamily Housing,791877,1991,1,47,26245080,28197798,,,,68.8,141.5,71,145.19999999999999,6771,8.6,41.885668080000002,-87.614713629999997,"(41.885668080000002, -87.614713629999997)"
2015,166264,University Center Chicago,525 S State St,60605,LOOP,Residence Hall/Dormitory,674000,2004,1,64,26344803,26811431,,,,78.900000000000006,164.5,81,166.2,6717,10,41.875002299999998,-87.627163060000001,"(41.875002299999998, -87.627163060000001)"
2015,159525,Columbus Plaza,233 E Wacker Drive,60601,LOOP,Multifamily Housing,443853,1980,1,2,26416840,21897726,,,,108.9,238.7,113,247.3,6471,14.6,41.887618949999997,-87.621202299999993,"(41.887618949999997, -87.621202299999993)"
2015,250115,City Hall,121 N. La Salle St.,60602,LOOP,Office,411500,1870,1,36,26759037,38117301,,,,157.69999999999999,301.39999999999998,162.1,306.10000000000002,7401,18,41.883853279999997,-87.631679660000003,"(41.883853279999997, -87.631679660000003)"
2015,244449,30 East Huron Condominium Association,30 E Huron,60611,NEAR NORTH SIDE,Multifamily Housing,486568,1980,1,2,26768976,17714034,,,,91.4,211,94.7,218.3,6319,13,41.895491880000002,-87.626340290000002,"(41.895491880000002, -87.626340290000002)"
2015,100730,Congress Center,525 W. Van Buren,60607,NEAR WEST SIDE,Office,527238,2000,1,82,26804624,,,,,50.8,159.6,51.5,161.9,5385,10.199999999999999,41.876307490000002,-87.640183100000002,"(41.876307490000002, -87.640183100000002)"
2015,160293,33 West Ontario Condominium Association,33 W Ontario,60654,NEAR NORTH SIDE,Multifamily Housing,1043204,2003,1,61,26839041,33624025,,,,58,114.6,60,116.8,7178,6.9,41.89324294,-87.629229719999998,"(41.89324294, -87.629229719999998)"
2015,101856,111 West Jackson,111 West Jackson Blvd,606043589,LOOP,Office,671697,1962,1,83,26859612,24538692,,14741815,,98.5,185.9,100.4,188.3,7477,11.1,41.877848620000002,-87.63130907,"(41.877848620000002, -87.63130907)"
2015,101868,300 South Wacker Property LLC,300 South Wacker Drive,60606,LOOP,Office,600713,1971,1,85,27407815,19103752,,,,77.400000000000006,176.7,80.099999999999994,179.1,6521,10.9,41.87767066,-87.637132300000005,"(41.87767066, -87.637132300000005)"
2015,160319,500 Lake Shore Drive,500 Lake Shore Drive,60611,NEAR NORTH SIDE,Multifamily Housing,716899,2013,1,25,27468412,16906966,,,,61.9,145.1,62.8,146,6417,9,41.892001,-87.614665000000002,"(41.892001, -87.614665000000002)"
2015,158425,5042 - North Bridge Block 124 and 125,520 North Michigan Avenue,60611,NEAR NORTH SIDE,Hotel,475883,1980,1,,27551668,21673813,,21214874,,148,274.2,150.19999999999999,280.2,7805,16.399999999999999,41.891487890000001,-87.624962440000004,"(41.891487890000001, -87.624962440000004)"
